,centrality,S_0,E_0,I_A_0,I_P_0,I_M_0,I_S_0,H_0,R_0,D_0,S_1,E_1,I_A_1,I_P_1,I_M_1,I_S_1,H_1,R_1,D_1,S_5,E_5,I_A_5,I_P_5,I_M_5,I_S_5,H_5,R_5,D_5,S_10,E_10,I_A_10,I_P_10,I_M_10,I_S_10,H_10,R_10,D_10
103,1260,0.22098697739752154,0.04579308281896678,0.0124540167077289,0.0022230283843792603,0.017281760599104752,0.0014660593516826522,0.005927222347974908,0.686592330022858,0.007275522369783048,0.11359542705359292,0.15041728139541827,0.011781278427185292,0.0016604110604862773,0.016812922555434016,0.0014338542866684698,0.005737188575328898,0.6911972059408831,0.007364430705002672,0.2178334870708859,0.030219568009014285,0.01112500167378052,0.0015892516626328662,0.015853956088244223,0.0013820379773002067,0.0051092652226782005,0.7091941146296709,0.007693317665792864,0.0,0.0,0.0,0.0,0.77139,0.08263999999999998,0.017359999999999997,0.12861,0.0
104,1154,0.2337447996177109,0.08426198000256428,0.01590310306274327,0.0030204479478577965,0.02187701082911142,0.001952167298546088,0.005787748419527674,0.6268772162799537,0.006575526541984793,0.2863344341078982,0.026580254634524143,0.01566738598621838,0.003055254526711683,0.021469189134703415,0.0019153158503042666,0.0056925635310907,0.6326232594602714,0.006662342768277708,0.16591509084205075,0.12768254921185077,0.01486935096554937,0.002017549653248337,0.021301865728115908,0.0019383343135558782,0.0052690244036987625,0.6540112292990928,0.006995005582837289,0.1640618657877579,0.10165198405486305,0.015180808301035052,0.001018392664218762,0.022841602856843345,0.0021320471665219223,0.004919869599764216,0.6808127469736488,0.007380682595346949
105,1228,0.0,0.0,0.0,0.0,0.77139,0.08263999999999998,0.017359999999999997,0.12861,0.0,0.0,0.0,0.0,0.0,0.661158369,0.06829369599999999,0.030404303999999997,0.239883231,0.00026039999999999993,0.0,0.0,0.0,0.0,0.77139,0.08263999999999998,0.017359999999999997,0.12861,0.0,0.0,0.0,0.0,0.0,0.3568054505736133,0.03185237727428807,0.05420585635981868,0.5543479625191013,0.002788353273178649
106,1117,0.3432747070959103,0.014203520888652975,0.019175737880071736,0.010434156075612482,0.01924688562600118,0.0016812810713469808,0.005692105411864285,0.5802647051045092,0.006026900846030742,0.25621758595763255,0.10040229975740063,0.016778861844821528,0.0005150053617180646,0.025887246138096842,0.002432826284922393,0.0055570678999603,0.586096824328239,0.006112282427208706,0.2893094748617172,0.053400473761924104,0.013347467165931774,0.0016907157167813844,0.0192479716823062,0.0016956742161328355,0.0053557897174291,0.6095090593623091,0.006443373515468295,0.2714116488049447,0.046188363297982135,0.013778842492698912,0.004090662678100938,0.017407351481568877,0.00153967782740947,0.004852513720879237,0.6339023914048706,0.006828548291545124
107,1099,0.2618734420423763,0.12254634820210909,0.01597062855938442,0.0015054639143122842,0.023574181580081573,0.0020509785572530616,0.0070065423124951644,0.5599270657671578,0.005545349064830288,0.2962385432106834,0.08077556843741553,0.016650697176802967,0.004443407157831868,0.02156034855516897,0.0018454750711451584,0.006837101516597159,0.5659984116748372,0.005650447199517715,0.22325204400975152,0.13739853147136247,0.014078213664522825,0.0018428414212000538,0.0202392149901129,0.001763209365177397,0.006188358217863039,0.5891925641108151,0.006045022749194547,0.26469988235034214,0.07116138628194273,0.01353769251594467,0.0019508995518583492,0.019274384902406707,0.0017132958318910926,0.005506786241185898,0.6156690419536683,0.00648663037076002
108,1115,0.30305335773778086,0.062259813914262475,0.013727829939502103,0.004310438608863494,0.017096226426730483,0.0014817822788111893,0.005228463696132892,0.586654103424907,0.0061879839730094,0.27802924826550207,0.08352145981186644,0.013271108471017194,0.0022574781448049122,0.018532570418327843,0.0016555887360959161,0.005093566322524548,0.5913725689014095,0.006266410928451393,0.28889687494354505,0.04009351201694927,0.017938438993211257,0.007715921062817836,0.02015233191494475,0.001844761558830623,0.004826591143142717,0.6119680419717353,0.0065635263948230485,0.178188564355989,0.13286075830262778,0.01373890390496819,0.0016176234961479772,0.019941266042671657,0.0018051064712957178,0.004749887891372038,0.6401738327492873,0.0069240567856400925
109,1194,0.36214372735080697,0.054947977354141794,0.018573710164826583,0.0015094987539568771,0.027670003318113055,0.0024862438810291454,0.006913059347633622,0.5206709309067628,0.005084848922728926,0.3274666787397635,0.0863044287725609,0.01724776585932262,0.0019923583155746372,0.02507450872251589,0.0022055818186781737,0.00682619183430776,0.5276939411243329,0.00518854481294343,0.34580141721029434,0.051096971666475255,0.014442097171734284,0.0007881973706308108,0.021919791795908944,0.0019220593581957173,0.006257360037903209,0.5521865338820108,0.005585571506846366,0.0,0.0,0.0,0.0,0.77139,0.08263999999999998,0.017359999999999997,0.12861,0.0
110,1281,0.059904405289752743,0.30062786719336404,0.021528782671253983,0.002311777968302862,0.03148203994250414,0.002721600779095206,0.008859553692028992,0.5672528261870858,0.005311146276611699,0.2899193380989378,0.0524454949278894,0.025719295410047638,0.010900463673773774,0.029063856606192873,0.0024803086806745645,0.008667557060377746,0.5753596459601136,0.005444039581992134,0.21284959290042713,0.1115419747003167,0.019670878725926027,0.002452478943020985,0.028407951500736495,0.0024776474913607276,0.008066574150118628,0.6085834943064581,0.005949407281634781,0.24028255207542515,0.05769880720838631,0.01669837323064562,0.0018814192264283458,0.02432566393371377,0.002125858121481054,0.00717142332961242,0.6432887638604599,0.0065271390138469994
111,1028,0.2181068925735858,0.1405859873783961,0.019881765526832983,0.00345653736500332,0.027685800761546538,0.002539905487602038,0.0064490468828801596,0.5754652998049735,0.005828764219179714,0.3415238314143311,0.008673204696078634,0.020438998769677405,0.0050975063049432815,0.026840383461224526,0.0024446316314546564,0.006406295959311862,0.5826496478405557,0.005925499922422916,0.010261517257280795,0.3176200650954529,0.01838411799027241,0.00039600342248618067,0.02854060927153213,0.0026562545823667523,0.006107919481267006,0.6097288467687513,0.006304666130590723,0.24437361954548487,0.04391583884069925,0.01881766222477262,0.0008878058978666176,0.028707057164115132,0.0026346808512797575,0.006171814730356191,0.6477300494803444,0.006761471265081271
112,1170,0.3392364655819794,0.05392709344517373,0.017752699879641204,0.00528067118789519,0.0224169184090654,0.0019822900839322555,0.006293198756331165,0.547589336556118,0.005521326099863581,0.32172544617260185,0.06817920936577818,0.01651940046234971,0.001955342093263853,0.023966144837515625,0.002166231644151135,0.006165334408176968,0.553707166934954,0.0056157240812085485,0.29267574660226786,0.08577146002768203,0.012539528780998843,0.001372112992010422,0.018309954686196547,0.0015799234395815394,0.0056929044042321264,0.5760817433751929,0.005976625691837665,0.2816022609011078,0.07844587530811291,0.011260696318768195,0.002300543757613086,0.015320791796155976,0.001325064458161808,0.004940258185365434,0.598424162313083,0.006380346961631647
113,1068,0.0,0.0,0.0,0.0,0.661158369,0.06829369599999999,0.030404303999999997,0.239883231,0.00026039999999999993,0.0,0.0,0.0,0.0,0.9,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.661158369,0.06829369599999999,0.030404303999999997,0.239883231,0.00026039999999999993
114,1092,0.28220856561527413,0.048390456062481636,0.01439660904127226,0.0010333204535964353,0.02159075230134262,0.0019419985257990552,0.006030493688570862,0.617990157423742,0.006417646887921024,0.31644981872370465,0.011224887623656523,0.013509059741432282,0.0017545891982367438,0.01943542220571755,0.0017081996270799829,0.0059153376060067635,0.6234945809809159,0.006508104293249587,0.2779440153553086,0.04391535723443976,0.009146148699389048,0.00032345153860695964,0.014066263399170406,0.0011766404241822482,0.005234948280745489,0.6413442743109922,0.006848900757165339,0.24424151675885922,0.05932781569959176,0.01002332671423685,0.0033488128881919385,0.012271099597301369,0.001064794629216896,0.004323258410693107,0.6581867941571561,0.007212581144752755
115,1161,0.4268032823772068,0.09036371623443205,0.01643141039643417,0.0009888482097053521,0.024842422875336966,0.0021732671148154987,0.006822422060590925,0.4275995495140928,0.003975081217384938,0.481571520381738,0.030134649335158213,0.01626769340868079,0.0032764973368455933,0.02218240403518613,0.0018948727646540633,0.0066880195771785765,0.43390692561226435,0.004077417548293803,0.43910050402701206,0.06445885566980752,0.01139741559725514,0.0011822019202709577,0.016710453072045942,0.0013787601447290978,0.005972752716012804,0.45533571577978166,0.004463341073084362,0.41542027717499624,0.05236812309036431,0.01760468703687708,0.011728337163047317,0.015413398731818307,0.0013421164211114688,0.005013681210484775,0.4762285662440646,0.004880812927235476
116,1198,0.4128893127399554,0.05951417735214685,0.013164220516564348,0.0014444965197744758,0.019217886862168763,0.0016581622125989238,0.006107767023782263,0.4812548944317851,0.00474908234122304,0.17450793027171363,0.294299019606302,0.012721669490381931,0.002157924128451943,0.017771697697361876,0.0015147549044691982,0.005937541457105767,0.48624876359763297,0.004840698846579774,0.39121795778795904,0.044749933647651376,0.01676443732581098,0.004010918118574214,0.022193634445371643,0.0020329206516066407,0.0054924105950207875,0.5083546867369287,0.005183100691075699,0.0,0.0,0.0,0.0,0.5666788380699,0.05643791037439999,0.0399797668256,0.3361870201701,0.0007164645599999999
117,1271,0.0,0.0,0.0,0.0,0.77139,0.08263999999999998,0.017359999999999997,0.12861,0.0,0.0,0.0,0.0,0.0,0.9,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77139,0.08263999999999998,0.017359999999999997,0.12861,0.0
118,1147,0.3869259607075605,0.0871280116230682,0.019406238987830154,0.003591089148897039,0.02679552257561938,0.002316882112303484,0.007732011911890222,0.4618745311886149,0.004229751744215772,0.32920603452499375,0.13958264789460065,0.018739203400882958,0.0031591739466206017,0.026198422633570705,0.002273780292497303,0.00755432175319434,0.4689406836307452,0.004345731922894125,0.33387624631979174,0.10549353335936319,0.019656336547262225,0.005582390797213401,0.025098474648596363,0.0022199649947136613,0.006939562647586072,0.4963494813860271,0.004784009299445925,0.33541213287004523,0.07679770362415284,0.016858996130788367,0.002971991377984239,0.023433499634089933,0.0020682491700346763,0.006460141244862072,0.5307089218965118,0.005288364051530588
119,1228,0.0,0.0,0.0,0.0,3.422324498803025e-05,3.424209767588773e-07,0.0010251132032796408,0.9791454122556065,0.019794908875148728,0.0,0.0,0.0,0.0,2.9332743279240727e-05,2.829766951935362e-07,0.000948289157315233,0.979211809549512,0.019810285573197924,0.0,0.0,0.0,0.0,1.582991787298939e-05,1.319811488184171e-07,0.0006943693090896875,0.9794285690499358,0.01986109974195231,0.0,0.0,0.0,0.0,7.322108115499646e-06,5.08702002088357e-08,0.00047028571999419634,0.9796164086197285,0.019905932681961128
120,1157,0.0,0.0,0.0,0.0,0.008814290554645714,0.00032787571853292943,0.016402221644628776,0.9578016315548247,0.016653980527367666,0.0,0.0,0.0,0.0,0.007554728434386841,0.0002709564937956129,0.015228974246018935,0.9600453269737613,0.0169000138520371,0.0,0.0,0.0,0.0,0.004077038738948012,0.00012637489213200817,0.011275793295566402,0.966801226710893,0.01771956636246033,0.0,0.0,0.0,0.0,0.9,0.09999999999999998,0.0,0.0,0.0
121,1378,0.2490998338381729,0.07304002521000266,0.0161868392477256,0.003325208672281645,0.022003902904417314,0.0018721291935668038,0.007084843592274883,0.6211107943807503,0.00627642296080793,0.22715263427357915,0.09057329519356029,0.015639311751640062,0.002648357748621679,0.02185223298442956,0.0018796484327917712,0.0068784819508574645,0.626993342049828,0.006382695614692053,0.1953822257120173,0.10001271633582855,0.015676221012016846,0.0031907298461434663,0.021340848797915788,0.001894808307726956,0.006168699323242416,0.6495550060927997,0.006778744572309114,0.2038642452834605,0.0632844779062926,0.015618900178140932,0.00236157660040044,0.022121218411072063,0.0020164499328964042,0.005605468536193425,0.6779050630556467,0.007222600095896995
122,1190,0.3408961580356949,0.07898193926445468,0.020309914074988767,0.004772126653719685,0.026978730618232555,0.002347683973979339,0.007562019306249532,0.5132673484294028,0.004884079643278044,0.34626381014376195,0.06884127787709685,0.019316831065389187,0.0028638055675744714,0.02741838400123484,0.002417338701468494,0.007402425796163631,0.5204786169144391,0.0049975099328717874,0.30942067511835175,0.08818690896844886,0.015842987298551364,0.0016248707820584103,0.023247753061710157,0.002021442043123517,0.006816323552820124,0.5474103807188077,0.005428658456128504,0.3036577836284535,0.059686057738488195,0.018158592380800573,0.002611582789868626,0.02585891401609965,0.002407537565699511,0.005958109316426883,0.5757469096927893,0.005914512871374056
123,1106,0.0,0.0,0.0,0.0,0.77139,0.08263999999999998,0.017359999999999997,0.12861,0.0,0.0,0.0,0.0,0.0,0.9,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77139,0.08263999999999998,0.017359999999999997,0.12861,0.0,0.0,0.0,0.0,0.0,0.3568054505736133,0.03185237727428807,0.05420585635981868,0.5543479625191013,0.002788353273178649
124,1106,0.3807786847521388,0.11797115760890557,0.021463279656827945,0.0044199656330274764,0.029165159802815307,0.0025591633918010184,0.007422009628421566,0.4322902115510994,0.0039303679749624,0.3477659283022915,0.1438547218003729,0.021247853897219192,0.004277515355027943,0.028975427536717727,0.002556889190287109,0.007309629671106606,0.43997033612758774,0.004041698119388723,0.3813793678209184,0.07368793396037629,0.02376730747776262,0.008488739818387067,0.028521758556097516,0.0025599278794757553,0.006929998208101104,0.4701935339141394,0.004471432364741349,0.25038936034158454,0.17719674268739746,0.01907774739733222,0.0016397138455788627,0.028327168971389014,0.0025545987439234033,0.006706260075596473,0.5091244072143609,0.004984000722836662
125,1314,0.0,0.0,0.0,0.0,8.632413109079628e-05,1.0750248680348479e-06,0.0016355901464910922,0.9786043437318214,0.019672666965728183,0.0,0.0,0.0,0.0,7.39884127579215e-05,8.884005509439983e-07,0.0015131075098213512,0.9787148148589437,0.019697200817925548,0.0,0.0,0.0,0.0,3.9929115608482385e-05,4.143525856230364e-07,0.0011081527261305694,0.9790732172214182,0.01977828658425677,0.0,0.0,0.0,0.0,1.8469160976536448e-05,1.5970613361376706e-07,0.0007506395503836671,0.9793808914338092,0.019849840148696552
126,1259,0.25261118444663244,0.038589533403603,0.021536834573772982,0.009741152446738573,0.0236934890590699,0.0021529591487647803,0.005789573240929368,0.6391630118215652,0.006722261858923575,0.08531672987748448,0.20355195861598646,0.019392032655886623,0.0013992176140586985,0.029074726674593526,0.0027533206852130717,0.005729108956085231,0.6459737994631543,0.006809105457537515,0.0,0.0,0.0,0.0,0.77139,0.08263999999999998,0.017359999999999997,0.12861,0.0,0.0,0.0,0.0,0.0,0.3568054505736133,0.03185237727428807,0.05420585635981868,0.5543479625191013,0.002788353273178649
127,965,0.0,0.0,0.0,0.0,0.77139,0.08263999999999998,0.017359999999999997,0.12861,0.0,0.0,0.0,0.0,0.0,0.9,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5666788380699,0.05643791037439999,0.0399797668256,0.3361870201701,0.0007164645599999999,0.0,0.0,0.0,0.0,0.9,0.09999999999999998,0.0,0.0,0.0
128,1232,0.291381038024963,0.1463463984803539,0.019190582116433434,0.004297390821538249,0.02571419218037652,0.0022983656506820986,0.00641246708139704,0.49944040924516603,0.0049191563990896095,0.3367489677062317,0.09213451378300627,0.019985829938426673,0.005306373009647364,0.025907285857185137,0.002329108455877511,0.006330528327250675,0.506242049517064,0.005015343405310565,0.22897444397502464,0.16610067252663815,0.021579536219945288,0.0015953155614387645,0.03231430392209923,0.003054770431147546,0.00613185553276012,0.5348592347329764,0.005389867097969744,0.287234991658623,0.07841404379966266,0.0182890349308179,0.0021253307250707985,0.026574961502788996,0.0023933123215714286,0.006182390781054344,0.5729313699409369,0.005854564339474008
129,1034,0.24133544639949578,0.04504778563868049,0.011812337680130455,0.001722369856017458,0.016796783336553968,0.0014232473506120623,0.005870359751233017,0.6689214375892244,0.007070232398052524,0.23892927091685376,0.04473164889567562,0.011213279515898563,0.0016333873353881268,0.01594665586817612,0.001348408596147554,0.005677158509956795,0.6733619025675825,0.00715828779432102,0.2332914729955366,0.04220916455077637,0.008493835647411904,0.0005823016771980608,0.012767012734252502,0.0010660099673905103,0.004936639400128088,0.6891717465849095,0.007481816442396569,0.23461845323527594,0.030596091086316782,0.007098778400625418,0.0019484363593922224,0.00913517456235132,0.0007477718668644154,0.004023762103038267,0.7040073824391634,0.007824149946972512
130,907,0.36759075083945997,0.07720119508653572,0.014120770491292378,0.00340222315488154,0.018668812651792464,0.0016557709250015072,0.0055313030440383056,0.5066721364150152,0.005157037391982458,0.3065578922796253,0.13356865768430634,0.013969070772912309,0.002799237577238417,0.019063040163244706,0.0017085514079093996,0.005403897148315694,0.5116896460288043,0.005240006937643033,0.299828730852861,0.11387567938416458,0.01587636994870487,0.0033686553589435167,0.02146926800571976,0.001984413907274734,0.005079915659868981,0.5329616588259138,0.00555530805654808,0.34231740382839976,0.04871352051649824,0.013888351206762347,0.0031427176949696384,0.018575228332349192,0.001650900705772192,0.004915130212209735,0.5608651791326729,0.0059315683703654466
131,1229,0.3481163961257999,0.06467901555231115,0.020336813317739358,0.0031882742465941627,0.028684227227877012,0.0025126126185965134,0.007698269892017182,0.5198438779462562,0.004940513072808044,0.36609583682530883,0.04279091492014456,0.018994146667697463,0.002345195959594591,0.02745469797894813,0.002395250492667575,0.007557089200704249,0.5273108808337458,0.005055987121188302,0.34800012595927216,0.04736147608630955,0.014532197095690034,0.0013598149285740638,0.02146147782460027,0.0018227865236880776,0.006846963632248049,0.553120643503923,0.005494514445694312,0.20459967702439813,0.1750866636658102,0.01145852250961516,0.002210659635241567,0.01572676667397393,0.0013085757523703103,0.005804918563160183,0.5778273643195235,0.00597685185590657
132,1112,0.0,0.0,0.0,0.0,0.008814290554645714,0.00032787571853292943,0.016402221644628776,0.9578016315548247,0.016653980527367666,0.0,0.0,0.0,0.0,0.007554728434386841,0.0002709564937956129,0.015228974246018935,0.9600453269737613,0.0169000138520371,0.0,0.0,0.0,0.0,0.004077038738948012,0.00012637489213200817,0.011275793295566402,0.966801226710893,0.01771956636246033,0.0,0.0,0.0,0.0,0.001885829015486876,4.870935070409225e-05,0.007700736833845029,0.9719146140368735,0.01845011076309019
133,1137,0.0,0.0,0.0,0.0,6.341546857481452e-05,7.341742153001202e-07,0.0013997786729203938,0.9788161742537161,0.01971989743057287,0.0,0.0,0.0,0.0,5.435339811547352e-05,6.067215715240194e-07,0.0012949227250951404,0.9789092230445507,0.019740894110666676,0.0,0.0,0.0,0.0,2.9332743279240727e-05,2.829766951935362e-07,0.000948289157315233,0.979211809549512,0.019810285573197924,0.0,0.0,0.0,0.0,1.3567822608939205e-05,1.090692213835399e-07,0.0006423145228353958,0.9794724933037452,0.019871515281588654
134,1262,0.3269546407672587,0.12685948703390523,0.017892792362376977,0.002274251174984754,0.025794473960707782,0.0022361554878478217,0.007466955408555054,0.48595312054075746,0.00456812326360576,0.3809199832329845,0.06522781585533918,0.018402443818929432,0.004599797227704189,0.02415526968920892,0.0020753840126559154,0.007295130345603807,0.4926440482228396,0.004680127594734086,0.3071087276093313,0.11004289284274722,0.020264041616084805,0.009780343635526377,0.02164758710738624,0.001875769227963106,0.006605918749798305,0.51757248312485,0.005102236086312246,0.29298433134686264,0.08561334629459118,0.020746668530561195,0.0028027840873965245,0.029734566372186147,0.0027720520002290985,0.006312636234767836,0.5534497805938497,0.005583834539555236
135,1123,0.0,0.0,0.0,0.0,0.00025404564236086247,4.08400580868661e-06,0.002818890731880218,0.9774875745674875,0.01943540505246223,0.0,0.0,0.0,0.0,0.00021774252006749522,3.3750224002986145e-06,0.00260818291039759,0.9776930111336937,0.01947768841344043,0.0,0.0,0.0,0.0,0.00011750848453937767,1.5741202058164311e-06,0.0019110142249214202,0.9783524208393582,0.01961748233097456,0.0,0.0,0.0,0.0,5.435339811547352e-05,6.067215715240194e-07,0.0012949227250951404,0.9789092230445507,0.019740894110666676
136,1005,0.37397365647325703,0.08489554449744176,0.01717128406743062,0.003767990886169888,0.02308953645254747,0.0021202196243815976,0.005178655323145812,0.4848446778945029,0.0049584347811227345,0.208093816060043,0.2456450066820334,0.016769658865643734,0.0030782269371734273,0.023181233491031333,0.0021289485862059413,0.0051583263007025214,0.4909086684661965,0.005036114610969922,0.2721796914055483,0.1593426363623085,0.015457817610389033,0.001675532232029094,0.022587883286896523,0.0020458984920146096,0.005169963852775261,0.5161955278048512,0.005345048953187162,0.07024827273384286,0.3328457191742779,0.015277920910166094,0.0027109593765587132,0.021217278952072552,0.0019120682380209776,0.004995234208840826,0.5450653539860207,0.005727192420199016
137,1143,0.34695920337413766,0.13092697073601822,0.02467242372582858,0.0035995246866354145,0.0350813205132385,0.0030925327378300642,0.008474810191037812,0.44331330720410167,0.0038799068311718447,0.2288496361165591,0.2411244045102691,0.024311587768738763,0.004747280089996631,0.03330777202986859,0.0029156215232063066,0.008376063109997275,0.4523606058673266,0.004007028984037412,0.34954809519400526,0.08639257595887952,0.023142412454216183,0.0006097219112784178,0.035810882152655786,0.0032512225027370597,0.008031962773013811,0.48871324660042414,0.004499880452789638,0.4115510234903993,0.009945578219373093,0.015197966612250254,0.003310623625672237,0.02046166569062283,0.0016570941361577262,0.0072865665680526635,0.5255023854913445,0.005087096166127207
138,1067,0.3189809410084329,0.0978423596918655,0.020117274486839046,0.005341223646460648,0.026077726374306533,0.002277137095624812,0.007126018809245391,0.5172266541495316,0.005010664737693162,0.31690027842170926,0.09401024658498,0.0196076262401134,0.0035476654161654825,0.02715832055723271,0.0024159484604704094,0.0069868783983524545,0.524255480901144,0.005117555019831843,0.3380604235246469,0.0513679514250199,0.017335715389495538,0.0023562235587582317,0.02483095854968681,0.0022045639291670884,0.0065583745604869455,0.5517586417312401,0.005527147331498024,0.29113617817369747,0.06983597947540864,0.016902628073966093,0.0005846861634968312,0.026009019195784713,0.0024149989978939353,0.005868204898154902,0.5812483054158659,0.005999999605731021
139,1204,0.0,0.0,0.0,0.0,0.013998866670582503,0.0005809494298386576,0.020430722814070167,0.9491917955342902,0.01579766555121824,0.0,0.0,0.0,0.0,0.011998428623356263,0.00048009660881866666,0.018999271424034896,0.9524180769503606,0.016104126393429292,0.0,0.0,0.0,0.0,0.006475157741112961,0.0002239184464726945,0.014133839224890435,0.9620386361217963,0.017128448465727385,0.0,0.0,0.0,0.0,0.0029950758699918713,8.630608465296157e-05,0.009686274044902493,0.9691868600263636,0.018045483974088925
140,1332,0.0,0.0,0.0,0.0,0.77139,0.08263999999999998,0.017359999999999997,0.12861,0.0,0.0,0.0,0.0,0.0,0.661158369,0.06829369599999999,0.030404303999999997,0.239883231,0.00026039999999999993,0.0,0.0,0.0,0.0,0.3568054505736133,0.03185237727428807,0.05420585635981868,0.5543479625191013,0.002788353273178649,0.0,0.0,0.0,0.0,0.1650399014234553,0.012277032163886537,0.05306919325504791,0.7626831182413971,0.006930754916213113
141,1211,0.4120852412870838,0.10792991400300954,0.027111308777261412,0.004985088384536121,0.03746784191251942,0.003495941292144775,0.006947258466109071,0.39640592946015807,0.003571476417177385,0.36231779106416806,0.15117498093365703,0.025846056069898034,0.003913429975360921,0.036600266849302905,0.003387554722282054,0.007033109489467224,0.4060511256016943,0.0036756852941690213,0.3357098537916122,0.13845170174005697,0.026511349976022686,0.002875716894783368,0.03873781036323135,0.0036219478591352295,0.007134065005036901,0.44285620994723096,0.004101344422889873,0.40066616081808915,0.047514332984822404,0.019457446325259562,0.0016645286177215531,0.028899167872069774,0.0025343758545103624,0.0071902621627595075,0.48743010946621057,0.004643615898556653
142,1100,0.3490193304397557,0.07286395640279007,0.015549900616482416,0.0030048541221285013,0.021337063495899675,0.0018211006887545863,0.006325615325793236,0.5248302186358583,0.005247960272537319,0.35914951318775035,0.05833048420311604,0.015089135599058837,0.00264197367100764,0.020992365832251263,0.0018054430213996402,0.00616733725592654,0.5304809027270653,0.005342844502424218,0.35720282268780756,0.045689257661700226,0.012721309318513528,0.0011287278433459904,0.01885184053317218,0.0016418802773218446,0.00557420298887454,0.5514904548635641,0.005699503825699713,0.34463335821607094,0.02814427827034971,0.013863589009422446,0.0006709397748168068,0.021131722512408337,0.0019223414086063006,0.005151128389811505,0.5783840868115305,0.006098555606983058
143,1130,0.3186497093462969,0.057490324980770176,0.014683168648401987,0.00039962033813024803,0.022707524642428492,0.0019848349360160286,0.0067928869744519945,0.5715691473342843,0.0057227827992189775,0.32270651829401614,0.04995928056658713,0.013974638035130866,0.002084541279878285,0.019822277675342684,0.0016802296249366709,0.006627987796260478,0.5773198506240111,0.005824676103835758,0.34535511926603096,0.021533933490904357,0.009248096221414205,0.0003717554450979832,0.014176117137231355,0.001145909816980824,0.005784115509166092,0.5961810619203878,0.006203891192785425,0.057355037444855844,0.282419616695157,0.013231906312274002,0.0022133950131858608,0.018517113533663084,0.0017489992174611062,0.004633675002974747,0.6132783553744583,0.006601901405968949
144,1126,0.32151864349363524,0.033427494237991615,0.017147270303099434,0.007200850112627771,0.019447030460645484,0.0017768560064051655,0.005169348281957392,0.5881051186163423,0.00620738848729541,0.2807049485478422,0.07222111039530167,0.015504956892179702,0.0012120472730897678,0.02314881490918424,0.0021884788149560057,0.005090109363522524,0.5936446050923989,0.006284928711524771,0.3093393917041358,0.03322091609287584,0.011539473710876253,0.0013139140207559686,0.016795901167894728,0.0014732740774866563,0.00490163139549165,0.6148274808990579,0.006588016931425079,0.24555193346207904,0.07582623039114526,0.012842147268643534,0.00820452732916727,0.011612208862931081,0.0009674303076506084,0.004243669353504914,0.6338147014699315,0.006937151554946859
145,1216,0.0,0.0,0.0,0.0,0.77139,0.08263999999999998,0.017359999999999997,0.12861,0.0,0.0,0.0,0.0,0.0,0.661158369,0.06829369599999999,0.030404303999999997,0.239883231,0.00026039999999999993,0.0,0.0,0.0,0.0,0.9,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41629384036123357,0.0385435349398452,0.05136724183163411,0.491777538221583,0.0020178446457041373
146,1017,0.3912624954082737,0.03041616301825548,0.015306354104927384,0.0014804080311307797,0.02255420699292296,0.001989915455311421,0.0064764124946136556,0.5252970621462903,0.005216982348274019,0.3315975941233357,0.08824296524309747,0.013854315727371665,0.0011028594360576085,0.02066357804165197,0.0017925069353824364,0.006336130880559694,0.53109592107685,0.005314128535693224,0.33826696350476254,0.06412188483994874,0.013031628276189611,0.0030505893767835803,0.01732256181746675,0.00148918899024702,0.005668213833577277,0.5513701278934614,0.005678841467562934,0.3758444513691912,0.0111426976358999,0.010544724530769682,0.001655026628166786,0.014870906721723212,0.0012835172316944443,0.004926327668071137,0.573651263515061,0.0060810846994224545
147,1153,0.0,0.0,0.0,0.0,0.00010071652209870059,1.3008529380866988e-06,0.0017679614253200435,0.9784838736552942,0.01964614754434838,0.0,0.0,0.0,0.0,8.632413109079628e-05,1.0750248680348479e-06,0.0016355901464910922,0.9786043437318214,0.019672666965728183,0.0,0.0,0.0,0.0,4.6586297524772354e-05,5.013947067074497e-07,0.0011979088475778214,0.9789946855086472,0.019760317951543104,0.0,0.0,0.0,0.0,2.1548431894220567e-05,1.9325524396632025e-07,0.0008114659473225022,0.9793291242060522,0.019837668159486715
148,1119,0.0,0.0,0.0,0.0,0.9,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5666788380699,0.05643791037439999,0.0399797668256,0.3361870201701,0.0007164645599999999,0.0,0.0,0.0,0.0,0.26211656639062253,0.021753165704475382,0.05606437946557132,0.6556293974733401,0.004436490965990659
